"name";"weight"
"Caprice";"1"
"Caramelo";"1"
"Caramés";"1"
"Caravaca";"1"
"Carbià";"1"
"Carbó";"1"
"Carbonell";"5"
"Carbonero";"2"
"Carboni";"1"
"Cárcaba";"1"
"Cárdenas";"2"
"Cardero";"1"
"Cardona";"3"
"Carles Pérez";"1"
"Carlitos";"1"
"Carlo Adriano";"1"
"Carlos";"1"
"Carlos Alberto";"1"
"Carlos Becken";"1"
"Carlos Daniel";"1"
"Carlos Fernández";"2"
"Carlos García";"4"
"Carlos González";"1"
"Carlos Isaac";"1"
"Carlos Julio";"1"
"Carlos López";"3"
"Carlos Pérez";"1"
"Carlos Sánchez";"3"
"Carmelo";"1"
"Carmona";"11"
"Carnicer";"1"
"Caro";"4"
"Caroz";"1"
"Carpintier";"1"
"Carracedo";"1"
"Carral";"1"
"Carralero";"1"
"Carrascal";"1"
"Carrasco";"8"
"Carrascosa";"1"
"Carreira";"2"
"Carrera";"2"
"Carreras";"2"
"Carretero";"1"
"Carril";"1"
"Carrillo";"6"
"Carrio";"1"
"Carrión";"2"
"Carro";"1"
"Carvajal";"2"
"Casadesús";"1"
"Casado";"5"
"Casadó";"1"
"Casais";"1"
"Casals";"1"
"Casañ";"1"
"Casar";"1"
"Casas";"5"
"Casemiro";"1"
"Cases";"2"
"Cassaro";"1"
"Castañeda";"3"
"Castaño";"4"
"Castedo";"1"
"Castel";"1"
"Castelau";"1"
"Castell";"2"
"Castellà";"1"
"Castellano";"2"
"Castellanos";"1"
"Castellón";"1"
"Castells";"1"
"Casti";"1"
"Castillejo";"1"
"Castillo";"10"
"Castrelo";"1"
"Castri";"1"
"Castro";"10"
"Castro-Montes";"1"
"Català";"1"
"Catena";"1"
"Cayarga";"1"
"Cayetano";"1"
"Cazorla";"1"
"Ceballos";"2"
"Ceberio";"1"
"Cedenilla";"1"
"Cedrés";"1"
"Cedric";"1"
"Ceesay";"1"
"Ceínos";"1"
"Celihueta";"2"
"Celma";"1"
"Celorio";"1"
"Ceña";"1"
"Cendón";"1"
"Centelles";"1"
"Cera";"1"
"Cerdá";"1"
"Cerdà";"1"
"Cerro";"1"
"Cervera";"2"
"Cerviño";"1"
"César García";"1"
"César Sánchez";"1"
"Céspedes";"2"
"Cestero";"1"
"Chabo";"1"
"Chacartegui";"1"
"Chacón";"1"
"Chaira";"1"
"Chaky";"1"
"Champi";"1"
"Chanza";"1"
"Chapela";"1"
"Charid";"1"
"Charly";"2"
"Chasco";"1"
"Chata";"1"
"Chato";"2"
"Chavalés";"1"
"Chavarría";"1"
"Chaves";"1"
"Checa";"2"
"Chechu";"2"
"Cheli";"1"
"Chema";"1"
"Chema Andrés";"1"
"Chema Rodríguez";"1"
"Cherradi";"1"
"Cherta";"1"
"Chete";"1"
"Chica";"1"
"Chicha";"1"
"Chiki";"1"
"Chinchilla";"1"
"Chinchu";"1"
"Chipolina";"1"
"Chiqui";"1"
"Chirivella";"1"
"Chirri";"1"
"Chirveches";"1"
"Choco";"1"
"Chopi";"1"
"Christian";"2"
"Christian Martínez";"1"
"Chuca";"1"
"Chuki";"1"
"Chuli";"1"
"Chuma";"1"
"Chumbi";"1"
"Chumi";"1"
"Chumillas";"1"
"Chupete";"1"
"Chupi";"1"
"Chupo";"1"
"Churre";"1"
"Chust";"1"
"Cidoncha";"1"
"Cifré";"1"
"Cifu";"1"
"Cifuentes";"1"
"Cinta";"1"
"Ciria";"1"
"Cisneros";"1"
"Cissé";"1"
"Citores";"1"
"Claudio";"1"
"Clavería";"1"
"Claverías";"1"
"Clavijo";"2"
"Clemente";"3"
"Clerc";"1"
"Climent";"2"
"Clua";"1"
"Coates";"1"
"Coba";"1"
"Coballes";"1"
"Cobo";"3"
"Coca";"2"
"Coch";"2"
"Coco";"1"
"Coderch";"1"
"Codina";"1"
"Coello";"2"
"Colina";"1"
"Coll";"2"
"Collado";"4"
"Collante";"1"
"Collevecchio";"1"
"Colocho";"1"
"Colombani";"1"
"Colomé";"1"
"Colomer";"1"
"Colomina";"1"
"Comas";"2"
"Come Ruiz";"1"
"Comesaña";"1"
"Company";"2"
"Comparada";"1"
"Concha";"1"
"Conde";"5"
"Conejo";"1"
"Conesa";"1"
"Contaldo";"1"
"Copado";"1"
"Copete";"2"
"Coque";"1"
"Corbalán";"1"
"Corbella";"1"
"Cordero";"5"
"Córdoba";"4"
"Cordón";"1"
"Coris";"1"
"Cornejo";"1"
"Coro";"1"
"Coromina";"1"
"Coronas";"1"
"Coronel";"1"
"Corpas";"1"
"Corral";"4"
"Corralejo";"1"
"Correa";"2"
"Corredera";"1"
"Cortés";"8"
"Cortezón";"1"
"Cortijo";"1"
"Cortina";"2"
"Cosme";"1"
"Costa";"2"
"Costas";"1"
"Cotán";"1"
"Coto";"1"
"Coulibaly";"1"
"Crespel";"1"
"Crespo";"7"
"Cristeto";"1"
"Cristian";"5"
"Cristian Arceo";"1"
"Cristian David";"1"
"Cristian Fernández";"1"
"Cristian Rodríguez";"1"
"Cristo";"2"
"Cristo García";"1"
"Cristóbal";"2"
"Cruz";"13"
"Cuadrado";"1"
"Cubarsí";"1"
"Cubero";"1"
"Cubillas";"1"
"Cubo";"2"
"Cucurella";"1"
"Cué";"1"
"Cuéllar";"3"
"Cuenca";"5"
"Cuerva";"1"
"Cuesta";"2"
"Cueto";"2"
"Cuevas";"2"
"Curbelo";"2"
"Curcio";"1"
"Currás";"1"
"Curro";"3"
"Da Costa";"2"
"Dacosta";"1"
"Dacosta González";"2"
"Dadie";"1"
"Dahmouni";"1"
"Dalisson";"1"
"Dällenbach";"1"
"Dalmau";"1"
"Damià";"1"
"Damián";"1"
"Dan";"1"
"Danel";"1"
"Danfakha";"1"
"Dani Benítez";"1"
"Dani Díaz";"1"
"Dani Fernández";"5"
"Dani García";"3"
"Dani Garrido";"1"
"Dani González";"2"
"Dani Marti";"1"
"Dani Martínez";"2"
"Dani Pérez";"3"
"Dani Rodríguez";"2"
"Dani Sánchez";"1"
"Dani Soria";"1"
"Danloux";"1"
"Dansokho";"1"
"Darbra";"1"
"Darder";"1"
"Darío";"4"
"Darío García";"1"
"David";"1"
"David Fernández";"2"
"David García";"2"
"David González";"1"
"David López";"6"
"David Rodríguez";"2"
"David Sánchez";"2"
"David Simón";"1"
"Davila";"1"
"Dávila";"1"
"Davinchi";"1"
"Davo";"3"
"Davo Fernández";"1"
"Daza";"2"
"de Amo";"1"
"De Andrés";"1"
"de Arruabarrena";"1"
"De Baunbag";"1"
"De Frutos";"2"
"De Gea";"1"
"De Haro";"1"
"De Jesús";"1"
"De La Calzada";"1"
"De la Casa";"1"
"de la Cruz";"3"
"De La Espada";"1"
"De la Fuente";"4"
"De La Hera";"1"
"De la Hoz";"1"
"De La Iglesia";"1"
"De La Lama";"1"
"De la Llave";"1"
"De la Mata";"2"
"De La Nava";"1"
"De la Rosa";"1"
"De La Torre";"2"
"de la Vega";"1"
"De las Heras";"1"
"de las Sías";"1"
"De León";"2"
"De Llanos";"1"
"De Luis";"2"
"De Mateo";"1"
"De Mesa";"1"
"De Miguel";"2"
"de Oro";"1"
"De Palmas";"1"
"De Pedro";"1"
"De Roa";"1"
"De Sá";"1"
"De Tomás";"1"
"De Val";"1"
"De Vicente";"2"
"De Vuyst";"1"
"Deco";"1"
"Del Águila";"1"
"Del Amo";"1"
"Del Campo";"1"
"Del Castillo";"1"
"Del Cerro";"1"
"Del Cura";"1"
"Del Moral";"3"
"Del Olmo";"1"
"Del Pino";"2"
"Del Portillo";"1"
"Del Pozo";"1"
"Del Río";"2"
"Del Val";"1"
"Del Valle";"2"
"Delgado";"15"
"Delmás";"1"
"Denia";"1"
"Dennis";"1"
"Deulofeu";"1"
"Devesa";"1"
"Di Michele Sánchez";"1"
"Diaby";"1"
"Diallo";"2"
"Diamanka Senghor";"1"
"Diao";"3"
"Diarra";"1"
"Diawara";"2"
"Díaz";"18"
"Dídac";"1"
"Diego";"2"
"Diego Alcides";"1"
"Diego Barri";"1"
"Diego Costa";"1"
"Diego Fernández";"1"
"Diego García";"3"
"Diego Gómez";"1"
"Diego González";"2"
"Diego Guti";"1"
"Diego López";"3"
"Diego Martínez";"1"
"Diego Percan";"1"
"Diego Pérez";"1"
"Diego Rodríguez";"2"
"Diego Sánchez";"1"
"Diéguez";"1"
"Dieguito";"3"
"Dieste";"1"
"Díez";"9"
"Dima";"1"
"Dimitrievski";"1"
"Diocou";"1"
"Dioni";"1"
"Dios";"1"
"Diouf";"1"
"Diz";"1"
"Djaló";"1"
"Djitté Cissé";"1"
"Doblas";"1"
"Dolz";"1"
"Domènech";"2"
"Domingo";"5"
"Dominguez";"1"
"Domínguez";"14"
"Donate";"1"
"Doncel";"2"
"Donoso";"1"
"Dopi";"1"
"Dorrio";"1"
"Dorronsoro";"1"
"dos Reis";"1"
"dos Santos";"1"
"Dotor";"1"
"Doumbia";"1"
"Doumeng";"1"
"Drameh";"1"
"Drammeh";"1"
"Dro";"1"
"Dual";"1"
"Duarte";"2"
"Dubasin";"1"
"Dufur";"1"
"Dulce";"1"
"Duñabeitia";"1"
"Durà";"1"
"Durán";"7"
"Duro";"2"
"Dylan";"1"
"Ebea";"1"
"Ebro";"1"
"Eceizabarrena";"1"
"Echegoyen";"1"
"Echevarría";"1"
"Echu";"1"
"Eder";"1"
"Éder";"1"
"Eder García";"1"
"Éder Militão";"1"
"Edgar";"1"
"Edipo";"1"
"Edreira";"1"
"Edu";"2"
"Edu García";"1"
"Edu Sánchez";"2"
"Egea";"1"
"Egiluz";"1"
"Egoitz";"1"
"Eguaras";"1"
"Eguíluz";"1"
"Eimil";"1"
"Eizaguirre";"1"
"Ekain";"1"
"Ekain Díaz";"1"
"Ekhiotz";"1"
"Ekiza";"2"
"El Aoud";"1"
"El Arbaoui";"2"
"El Azhari";"1"
"El Hahaoui";"1"
"El Hilali";"1"
"El Jebari";"1"
"El Jemili";"1"
"El Jmili";"1"
"El Khannachi";"1"
"El Kounni";"1"
"El Mahboubi";"1"
"El Mahi";"1"
"El Miri";"1"
"Ela";"1"
"Elady";"1"
"Elbaile";"1"
"Elcano";"1"
"Elejalde";"1"
"Elekwa";"1"
"Elena";"1"
"Elgezabal";"1"
"Elías";"2"
"Elías Pérez";"1"
"Ellakuria";"1"
"Elliot";"1"
"Elmsmari";"1"
"Elosegi";"1"
"Elustondo";"1"
"Elyaz";"1"
"Embalo";"1"
"Embarba";"1"
"Emery";"1"
"Emi";"1"
"Emilio";"1"
"Encuentra";"1"
"Endika";"1"
"Eneko";"1"
"Engonga";"1"
"Enol Rodríguez";"1"
"Enri";"1"
"Enric Garcia";"1"
"Enric Martínez";"1"
"Enrich";"1"
"Enrique";"2"
"Enríquez";"2"
"Entero";"1"
"Entrecanales";"1"
"Erdoiza";"1"
"Eric García";"1"
"Eric Pérez";"1"
"Errahaly";"1"
"Escagedo";"1"
"Escaler";"1"
"Escandell";"1"
"Escario";"1"
"Escassi";"1"
"Escobar";"4"
"Escoda";"1"
"Escoruela";"1"
"Escorza";"1"
"Escribano";"2"
"Escriche";"1"
"Escudero";"6"
"Eslava";"1"
"Esnáider";"2"
"Esono";"1"
"Espart";"1"
"Esparza";"1"
"Espejo";"2"
"Espeso";"1"
"Espí";"3"
"Espiau";"1"
"Espigares";"1"
"Espín";"1"
"Espina";"1"
"Espinar";"2"
"Espiñeira";"1"
"Espino";"1"
"Espinós";"1"
"Espinosa";"5"
"Esquerdo";"1"
"Esquivel";"1"
"Estació";"1"
"Esteban";"8"
"Estellés";"1"
"Esteve";"1"
"Estévez";"2"
"Estrada";"1"
"Estupiñán";"1"
"Ethyan";"1"
