"name";"weight"
"Laurin";"4"
"Lauris";"1"
"Lawrence";"1"
"Lazar";"2"
"Lean";"1"
"Leander";"3"
"Leandro";"3"
"Leart";"1"
"Len";"2"
"Lenn";"1"
"Lennard";"3"
"Lennart";"14"
"Lennert";"1"
"Lennox";"1"
"Lenny";"3"
"Leo";"4"
"Leon";"40"
"Léon";"2"
"Leon-Oumar";"1"
"Leonard";"8"
"Léonard";"1"
"Leonardo";"1"
"Leonardo Bittencourt";"1"
"Leonel";"1"
"Leonhard";"2"
"Leopold";"3"
"Leroy";"3"
"Leroy-Jacques";"1"
"Leroy-Kayne";"1"
"Levent";"1"
"Levi";"1"
"Levin";"5"
"Levis";"1"
"Lewin";"1"
"Lewis";"2"
"Lex-Tyger";"1"
"Leys";"1"
"Liam";"4"
"Lian";"1"
"Lilian";"1"
"Lindsay";"1"
"Lino";"2"
"Linton";"1"
"Linus";"11"
"Lio";"1"
"Lion";"4"
"Lionel";"1"
"Lirim";"1"
"Liul Bruke";"1"
"Livan";"1"
"Lloyd-Addo";"1"
"Lorenz";"5"
"Lorenzo";"1"
"Loris";"4"
"Loris Davide";"1"
"Louey";"1"
"Louis";"16"
"Lovis";"1"
"Luc";"4"
"Luca";"58"
"Lucas";"20"
"Lucian";"1"
"Lucien";"2"
"Luigi";"1"
"Luis";"24"
"Luiz";"1"
"Luiz Gustavo";"1"
"Luka";"6"
"Luka-Viktor";"1"
"Lukas";"52"
"Lúkas";"1"
"Luke";"6"
"Mads";"1"
"Maduka";"1"
"Magnus";"1"
"Maher";"1"
"Mahmod";"1"
"Mahmoud";"1"
"Mahmut";"1"
"Maik";"5"
"Maiko";"1"
"Makana";"1"
"Malcolm";"2"
"Malek";"2"
"Malick";"1"
"Malik";"7"
"Malte";"5"
"Malwin";"1"
"Manfred";"1"
"Manuel";"13"
"Marc";"9"
"Marc Oliver";"1"
"Marc-André";"2"
"Marc-Philipp";"1"
"Marcel";"44"
"Marcell";"1"
"Marcello";"1"
"Marces";"1"
"Marco";"28"
"Marcos";"1"
"Marcus";"3"
"Marek";"1"
"Marian";"1"
"Marin";"2"
"Mario";"10"
"Marius";"15"
"Mark";"3"
"Marko";"4"
"Markus";"10"
"Marlon";"9"
"Marnon";"1"
"Marshall";"1"
"Mart";"1"
"Marten";"3"
"Martin";"6"
"Márton";"1"
"Marvin";"28"
"Marwin";"2"
"Maschkour";"1"
"Massimo";"1"
"Mateo";"5"
"Matheo";"1"
"Mathias";"1"
"Mathieu";"1"
"Mathis";"2"
"Matías";"1"
"Mato";"1"
"Matona-Glody";"1"
"Mats";"6"
"Matt";"1"
"Matteo";"2"
"Mattes";"1"
"Matthes";"1"
"Matthias";"9"
"Matthis";"1"
"Matti";"5"
"Mattis";"4"
"Maurice";"15"
"Maurizio";"2"
"Max";"42"
"Maxim";"6"
"Maxime";"1"
"Maximilian";"51"
"Maxwell";"1"
"McMoordy King";"1"
"Mechak";"1"
"Medin";"1"
"Mehdi";"1"
"Mehmet";"5"
"Meik";"2"
"Meiko";"2"
"Mekhi";"1"
"Melih";"1"
"Melkamu";"1"
"Melvin";"2"
"Merchas";"1"
"Mërgim";"1"
"Meris";"1"
"Meritan";"1"
"Merlin";"3"
"Merot";"1"
"Mert";"3"
"Mertcan";"1"
"Merveille";"2"
"Mesut";"1"
"Mete";"1"
"Metehan";"1"
"Metin";"1"
"Michael";"21"
"Michel";"10"
"Michel Leon";"1"
"Mick";"2"
"Miguel";"5"
"Mika";"15"
"Mikail";"1"
"Mike";"7"
"Mike-Steven";"1"
"Mikolaj";"1"
"Milad";"1"
"Milan";"1"
"Milian";"1"
"Milo";"1"
"Minos";"1"
"Mio";"1"
"Miracle";"1"
"Mirko";"2"
"Mirnes";"1"
"Mirza";"1"
"Mitchell";"1"
"Mladen";"1"
"Mohamed";"4"
"Mohammad";"2"
"Mohammed";"1"
"Moise";"1"
"Monju";"1"
"Montell";"1"
"Monti";"1"
"Montrell";"1"
"Morgan";"1"
"Moritz";"26"
"Moritz-Broni";"1"
"Morris";"3"
"Morten";"3"
"Moses Otuali";"1"
"Moussa";"2"
