"name";"weight"
"Cellupica";"1"
"Cenerini";"1"
"Centinaro";"1"
"Ceppi";"1"
"Cerasani";"1"
"Cereser";"1"
"Ceresoli";"1"
"Cericola";"1"
"Cernigoi";"1"
"Cerofolini";"1"
"Cerpelletti";"1"
"Cerretelli";"1"
"Cerretti";"1"
"Cerri";"2"
"Cerroni";"1"
"Cervi";"1"
"Ceschini";"1"
"Cester";"1"
"Chakir";"1"
"Checcacci";"1"
"Cheddira";"1"
"Cherchi";"1"
"Cherki";"1"
"Cherubini";"1"
"Chessa";"1"
"Chesti";"1"
"Chiabotto";"1"
"Chiarella";"1"
"Chiarello";"1"
"Chiarodia";"1"
"Chichizola";"1"
"Chierichetti";"1"
"Chierico";"1"
"Chiesa";"4"
"Chimezie";"1"
"Chinetti";"1"
"Chiorra";"1"
"Chiosa";"1"
"Chiricallo";"1"
"Chiricò";"1"
"Chiucchiuini";"1"
"Chiumento";"1"
"Chiummariello";"1"
"Ciabuschi";"1"
"Ciammaglichella";"1"
"Cianci";"1"
"Cianciulli";"1"
"Ciano";"1"
"Ciapini";"1"
"Ciappellano";"1"
"Ciardi";"2"
"Cicale";"1"
"Ciccarelli";"1"
"Ciccone";"1"
"Cicconi";"1"
"Cicerelli";"1"
"Cichella";"1"
"Cichero";"1"
"Ciervo";"1"
"Cimatti";"1"
"Cimino";"1"
"Cimmaruta";"1"
"Cinetti";"1"
"Cingolani";"1"
"Cinquegrano";"1"
"Cinti";"1"
"Ciobanu";"1"
"Ciocci";"1"
"Cioffi";"2"
"Ciofi";"1"
"Ciotti";"1"
"Cipolletta";"1"
"Cipolletti";"1"
"Circati";"1"
"Cirillo";"1"
"Cisco";"1"
"Cisotti";"1"
"Cissé";"1"
"Cistana";"1"
"Citi";"1"
"Cittadini";"1"
"Cittadino";"1"
"Citterio";"1"
"Ciucci";"1"
"Ciuferri";"1"
"Ciurria";"1"
"Clemente";"1"
"Clemenza";"1"
"Cobal";"1"
"Cocchi";"1"
"Coccia";"2"
"Coccolo";"1"
"Cocetta";"1"
"Cocorocchio";"1"
"Coda";"1"
"Codraro";"1"
"Codromaz";"1"
"Codutti";"1"
"Cogliati";"1"
"Cogoni";"1"
"Cojocariu";"1"
"Colaciuri";"1"
"Colafrancesco";"1"
"Colangiuli";"1"
"Colasanto";"1"
"Colella";"2"
"Coletta";"2"
"Colleoni";"1"
"Collinge";"1"
"Collocolo";"1"
"Collodel";"1"
"Colombara";"1"
"Colombatto";"1"
"Colombi";"1"
"Colombini";"1"
"Colombo";"5"
"Colonnese";"1"
"Colosetti";"1"
"Colpani";"1"
"Colpo";"1"
"Colurciello";"1"
"Comi";"2"
"Comita";"1"
"Comotto";"1"
"Compagno";"1"
"Compagnon";"1"
"Compagnone";"1"
"Comuzzo";"1"
"Condello";"1"
"Condorelli";"1"
"Confente";"1"
"Congiu";"1"
"Consigli";"1"
"Consiglio";"1"
"Contaldo";"1"
"Contarini";"1"
"Conte";"2"
"Contessa";"1"
"Conti";"5"
"Contiliano";"1"
"Contini";"2"
"Convitto";"1"
"Conzato";"1"
"Coppola";"4"
"Coppolaro";"1"
"Coradazzi";"1"
"Corazza";"2"
"Corbari";"1"
"Corbo";"1"
"Corchia";"1"
"Cordaro";"1"
"Corigliano";"1"
"Cornescu";"1"
"Corona";"1"
"Corradi";"1"
"Corradini";"2"
"Corrado";"1"
"Correa";"1"
"Correnti";"1"
"Corsinelli";"1"
"Cortesi";"1"
"Corti";"2"
"Cortinovis";"2"
"Corvi";"1"
"Corvino";"1"
"Cosimi";"1"
"Cossu";"1"
"Costa";"3"
"Costabile";"1"
"Costantino";"1"
"Costoli";"2"
"Cotali";"1"
"Coubis";"1"
"Coveri";"1"
"Cozza";"1"
"Cozzoli";"1"
"Cozzolino";"1"
"Cragno";"1"
"Crapisto";"1"
"Crasta";"1"
"Crecco";"1"
"Cremaschi";"1"
"Crescenzi";"1"
"Crescenzo";"1"
"Crespi";"2"
"Cretella";"1"
"Cretì";"1"
"Crialese";"1"
"Crimaldi";"1"
"Crimi";"1"
"Crisetig";"1"
"Cristallo";"1"
"Cristante";"1"
"Cristini";"1"
"Crociata";"1"
"Cropanese";"1"
"Cruz";"1"
"Cuadrado";"1"
"Cucchietti";"1"
"Cuccurullo";"1"
"Cucinelli";"1"
"Cudrig";"1"
"Cufino";"1"
"Cuka";"1"
"Çuli";"1"
"Cullotta";"1"
"Cuomo";"2"
"Cuppone";"1"
"Curatolo";"1"
"Curcio";"2"
"Curto";"1"
"Curzi";"1"
"Cutrona";"2"
"Cutrone";"1"
"Cuzzarella";"1"
"D'Agostini";"1"
"D'Agostino";"5"
"D'Alena";"1"
"D'Alessandro";"1"
"D'Alessio";"3"
"D'Alterio";"2"
"D'Amico";"2"
"D'Amore";"2"
"D'Andrea";"2"
"D'Angelo";"2"
"D'Angiò";"1"
"D'Anna";"1"
"D'Arcangelo";"1"
"D'Auria";"1"
"D'Ausilio";"1"
"D'Aversa";"1"
"D'Avino";"1"
"D'Elia";"1"
"D'Errico";"2"
"D'Intino";"1"
"D'Onofrio";"1"
"D'Orazio";"2"
"D'Orsi";"1"
"D'Uffizi";"1"
"D'Ursi";"1"
"D'Urso";"1"
"Da Graca";"1"
"Da Pozzo";"1"
"Da Riva";"1"
"Da Silva";"1"
"Dachille";"1"
"Daffara";"2"
"Dagasso";"1"
"Dagrada";"1"
"Dal Vi";"1"
"Dall'Oglio";"1"
"Dalla Riva";"1"
"Dalla Vecchia";"1"
"Dalle Mura";"1"
"Dalmazzi";"1"
"Dalmonte";"1"
"Dametto";"1"
"Damian";"1"
"Damiani";"2"
"Damiano";"1"
"Danese";"1"
"Danesin";"1"
"Daniel Bessa";"1"
"Danieli";"1"
"Danzi";"1"
"Dao Castellana";"1"
"Darmian";"1"
"Dattilo";"1"
"Dauda";"1"
"Davi";"2"
"Davia";"1"
"David";"1"
"Dayan";"1"
"De Angelis";"1"
"De Arrascaeta";"1"
"De Battisti";"1"
"De Bonis";"1"
"De Cerchio";"1"
"De Chiara";"1"
"De Cintio";"1"
"De Clemente";"1"
"De Col";"1"
"De Cortes";"1"
"De Cristofaro";"1"
"De Dominicis";"1"
"De Felice";"1"
"De Filippis";"1"
"De Francesco";"1"
"De Grazia";"1"
"De Leo";"1"
"De Luca";"5"
"De Lucci";"1"
"De Lucia";"2"
"De Maio";"1"
"De Marchi";"1"
"De Marco";"2"
"De Maria";"1"
"De Marino";"1"
"De Martin";"1"
"De Martino";"2"
"De Marzi";"1"
"De Nipoti";"1"
"De Oliveira";"1"
"De Pace";"1"
"De Paoli";"2"
"De Paul";"1"
"De Pieri";"1"
"De Rigo";"1"
"De Risio";"1"
"De Rosa";"1"
"De Rose";"1"
"De Rossi";"1"
"De Santis";"2"
"De Sarlo";"1"
"De Sciglio";"1"
"De Silvestri";"1"
"De Stefano";"1"
