"name";"weight"
"Jermaine";"1"
"Jerome";"2"
"Jerry";"1"
"Jesse";"7"
"Jesurun";"1"
"Jethro";"1"
"Jevani";"1"
"Jili";"1"
"Jim";"2"
"Jimi";"1"
"Jimmy";"2"
"Jimmy-Jay";"1"
"JJ";"1"
"Joaquin";"1"
"Jobe";"1"
"Jodi";"1"
"Joe";"71"
"Joel";"14"
"Joél";"1"
"Joey";"1"
"John";"8"
"John Patrick";"1"
"John-Joe";"1"
"Johnly";"1"
"Johnny";"1"
"Johnson";"1"
"Jokubaz";"1"
"Jon";"6"
"Jonah";"1"
"Jonas";"1"
"Jonathan";"10"
"Jonjo";"1"
"Jonjoe";"1"
"Jonny";"6"
"Jonson";"1"
"Jordan";"35"
"Jordi";"1"
"Jordon";"1"
"Jorge";"1"
"Joseph";"10"
"Josey";"1"
"Josh";"71"
"Joshua";"9"
"Jovan";"1"
"Jovon";"1"
"Jubril";"2"
"Jude";"4"
"Julian";"1"
"Jun'ai";"1"
"Junior";"9"
"Justin";"7"
"Kabongo";"1"
"Kacey";"1"
"Kadan";"1"
"Kadeem";"1"
"Kaden";"2"
"Kader";"1"
"Kaedyn";"1"
"Kaelan";"2"
"Kai";"6"
"Kai-Reece";"1"
"Kaide";"1"
"Kaiden";"1"
"Kain";"1"
"Kaine";"1"
"Kaiyne";"1"
"Kaleb";"1"
"Kallum";"1"
"Kalvin";"1"
"Kamarai";"1"
"Kamari";"1"
"Kamarl";"1"
"Kamarni";"1"
"Kamil";"1"
"Kanayo";"1"
"Kane";"8"
"Kanye";"1"
"Kaream";"1"
"Kareem";"2"
"Karl";"1"
"Karlan";"1"
"Karlos";"1"
"Karoy";"1"
"Kasey";"2"
"Kasper";"1"
"Kaya";"1"
"Kayden";"2"
"Kaylan";"1"
"Kaylen";"1"
"Kayne";"1"
"Kazaiah";"1"
"Kean";"1"
"Keanan";"1"
"Keane";"1"
"Keehan";"1"
"Keenan";"3"
"Kees";"1"
"Kegs";"1"
"Keilan";"1"
"Keilen";"1"
"Keinan";"1"
"Kelechi";"1"
"Kellan";"1"
"Kelland";"1"
"Kellen";"1"
"Kelly";"1"
"Kelsey";"1"
"Kelvin";"2"
"Kemar";"1"
"Ken";"1"
"Kenneth";"1"
"Kenzie";"1"
"Kerron";"1"
"Keshi";"1"
"Kevin";"5"
"Kevon";"1"
"Keyendrah";"1"
"Keyrol";"1"
"Khari";"1"
"Khayon";"1"
"Khiani";"1"
"Khyan";"1"
"Kian";"7"
"Kiano";"1"
"Kiayon";"1"
"Kido";"1"
"Kieffer";"1"
"Kieran";"8"
"Kieren";"1"
"Kiernan";"1"
"Kieron";"1"
"Kimarni";"1"
"Kion";"1"
"Kirsten";"1"
"Kitt";"1"
"Klevi";"1"
"Kobaro";"1"
"Kobbie";"1"
"Kobe";"2"
"Kobei";"1"
"Koby";"1"
"Kodi";"1"
"Kofi";"1"
"Korban";"1"
"Korey";"1"
"Kornel";"1"
"Kortney";"1"
"Kristi";"1"
"Kristian";"1"
"Kusini";"1"
"Kwadwo";"1"
"Kwame";"1"
"Kwesi";"1"
"Kylan";"1"
"Kyle";"16"
"Kylian";"1"
"Kymarley";"1"
"Kyran";"1"
"Kyreece";"1"
"Kyrell";"2"
"Kyrie";"1"
"Kyron";"1"
"La'more";"1"
"La'Sean";"1"
"Lakyle";"1"
"Landon";"1"
"Lanre";"1"
"Laolu";"1"
"Larnell";"1"
"Laurence";"3"
"Law";"1"
"Lawrence";"1"
"Layton";"5"
"Lee";"6"
"Leif";"1"
"Leighton";"1"
"Leke";"1"
"Lenix";"1"
"Lenni";"1"
"Lennon";"3"
"Lenny";"1"
"Leo";"8"
"Leon";"7"
"Leonardo";"1"
"Levi";"2"
"Lewi";"1"
"Lewie";"1"
"Lewis";"37"
"Leyland";"1"
"Li-Bau";"1"
"Liam";"25"
"Lino";"1"
"Lloyd";"3"
"Logan";"6"
"Lois";"1"
"Lorenz";"2"
"Lorenze";"1"
"Loui";"1"
"Louie";"11"
"Louis";"13"
"Luc";"1"
"Luca";"12"
"Lucas";"6"
"Lucca";"1"
"Lucien";"1"
"Luis";"5"
"Luka";"1"
"Lukas";"2"
"Luke";"42"
"Luther";"1"
"Lyle";"1"
"Lynden";"1"
"Macaulay";"2"
"Macauley";"1"
"Mack";"1"
"Mackenzie";"2"
"Maeson";"1"
"Mahamadou";"1"
"Majid";"1"
"Makai";"1"
"Makenzie";"1"
"Mal";"1"
"Malachi";"5"
"Malcolm";"1"
"Maldini";"1"
"Maleace";"1"
"Maleek";"1"
"Malik";"3"
"Mallik";"1"
"Mamadou";"1"
"Mandela";"1"
"Mani";"1"
"Manny";"1"
"Manu";"1"
"Marc";"3"
"Marcell";"2"
"Marcelo";"1"
"Marcin";"1"
"Marco";"2"
"Marcus";"12"
"Mark";"6"
"Markie";"1"
"Markuss";"1"
"Marley";"5"
"Marlon";"2"
"Marqes";"1"
"Marshall";"2"
"Martial";"1"
"Martin";"2"
"Martyn";"1"
"Marvin";"3"
"Mason";"12"
"Mateo Joseph";"1"
"Mateus";"1"
"Matheos";"1"
"Mathew";"2"
"Mathis";"1"
"Matt";"17"
"Matteo";"2"
"Matthew";"17"
"Mattie";"1"
"Matty";"13"
"Matúš";"1"
"Max";"33"
"Maxi";"1"
"Maxwell";"1"
"McCartney";"1"
"Melvin";"1"
"Menzi";"1"
"Micah";"2"
"Micaiah";"1"
"Michael";"27"
"Michail";"1"
"Michee";"1"
"Michel";"1"
"Mickel";"1"
"Mickey";"1"
"Miguel";"2"
"Mika";"1"
"Mikaël";"1"
"Mike";"1"
"Mikel";"1"
"Mikey";"2"
"Miles";"3"
"Millar";"1"
"Miller";"1"
"Milo";"1"
"Miracle";"1"
"Mirsad";"1"
"Mitch";"2"
"Mo";"3"
"Modou";"1"
"Mofe";"1"
"Mohamed";"1"
"Mohamed-Ali";"1"
"Mohammed";"1"
"Monty";"1"
"Morgan";"7"
"Moses";"1"
"Mukhtar";"1"
"Murphy";"1"
"Myles";"6"
"Naeem";"1"
"Nat";"1"
"Nathan";"24"
"Nathanael";"2"
"Nathaniel";"4"
"Nathaniel-Junior";"1"
"Nazim";"1"
"Neco";"1"
"Nedved";"1"
"Nehemiah";"1"
"Nehmani";"1"
"Nelson";"2"
"Neo";"1"
"Nesta";"1"
"Niall";"5"
"Nicholas";"1"
"Nick";"8"
"Nicke";"1"
"Nico";"2"
"Nicolas";"1"
"Nikita";"1"
"Nile";"1"
"Nils";"1"
"Nnamdi";"1"
"Noah";"9"
"Noel";"1"
"Nohan";"1"
"Noni";"1"
"Noor";"1"
"Nortei";"1"
"O'Shea";"1"
"Oakley";"1"
"Odel";"1"
"Odin";"2"
"Oisin";"1"
"Ola Aina";"1"
"Oladapo";"1"
"Oladotun";"1"
"Olawale";"1"
"Oli";"4"
"Oliver";"26"
"Ollie";"23"
"Olly";"2"
"Oludare";"1"
"Olufela";"1"
"Omar";"4"
"Omari";"6"
"Osaze";"1"
"Oscar";"3"
"Óscar";"1"
"Osman";"2"
"Ossama";"1"
"Otis";"1"
"Ovie";"2"
"Owen";"14"
"Owura";"1"
"Paco";"1"
"Paddy";"1"
"Paris";"2"
"Patrick";"5"
"Patrik";"1"
"Paul";"7"
"Pele";"1"
"Pelly-Ruddock";"1"
"Perry";"1"
"Pharrell";"2"
"Phil";"1"
"Phoenix";"2"
"Pierce";"1"
"Preston";"2"
"Priestley";"1"
"Prince";"2"
"Princewill";"1"
"Quaine";"1"
"Quinn";"1"
"Ra'ees";"1"
"Rabbi";"1"
"Raekwan";"1"
"Rafe";"1"
"Raffaele";"1"
"Rafferty";"1"
"Rafiq";"1"
"Raheem";"2"
"Raihaan";"1"
"Ramell";"1"
"Randell";"1"
"Ranel";"1"
"Rarmani";"1"
"Rashawn";"1"
"Ray";"1"
"Rayan";"2"
"Rayhaan";"1"
"Raynon";"1"
"Reagan";"1"
"Reece";"14"
"Reeco";"1"
"Regan";"5"
"Reggie";"4"
"Reigan";"1"
"Reiss";"6"
"Rekeem";"1"
"Remeao";"1"
"Remi";"2"
"Remiero";"1"
"Remy";"2"
"Reuben";"6"
"Reuell";"1"
"Reyes";"1"
"Rhian";"1"
"Rhys";"9"
"Ricardo";"1"
"Riccardo";"1"
"Richard";"4"
"Richie";"1"
"Ricky-Jade";"1"
"Rico";"4"
"Ridwan";"1"
"Riko";"1"
"Riley";"7"
"Rio";"12"
"Rob";"6"
"Robbie";"4"
"Robert";"2"
"Robyn";"1"
"Rocco";"2"
"Rod";"1"
"Rodrigo";"1"
"Roland";"1"
"Romain";"1"
"Romaine";"2"
"Romal";"1"
"Roman";"2"
"Romário";"1"
"Romelle";"1"
"Romoney";"1"
"Ronaldo Vieira";"1"
"Ronan";"3"
"Ronnie";"3"
"Ronny";"1"
"Rosaire";"1"
