"name";"weight"
"Capodieci";"1"
"Carella";"1"
"Carl";"1"
"Carls";"1"
"Carracedo";"1"
"Carstens";"1"
"Cassaniti";"1"
"Castelle";"1"
"Castellucci";"1"
"Castrop";"1"
"Catak";"1"
"Catkaya";"1"
"Catovic";"1"
"Cavadias";"1"
"Ceesay";"1"
"Ceka";"1"
"Çelebi";"1"
"Cena";"1"
"Çetin";"1"
"Ceylan";"1"
"Chabot";"1"
"Chahed";"1"
"Chaikhoun";"1"
"Chakroun";"1"
"Chandler";"1"
"Chato";"1"
"Chávez";"1"
"Chebil";"1"
"Chemwor";"1"
"Cherif";"2"
"Cherny";"2"
"Chessa";"1"
"Chiarodia";"1"
"Chima Ishionwu";"1"
"Chiumento";"1"
"Choroba";"1"
"Chouchane";"1"
"Choupo-Moting";"1"
"Christiansen";"1"
"Chrubasik";"1"
"Chukwukelu";"1"
"Cichos";"1"
"Cigerci";"2"
"Cirillo";"1"
"Çirpan";"1"
"Civeja";"1"
"Clausen";"1"
"Çoban";"1"
"Coenen";"1"
"Coffie";"1"
"Colles";"1"
"Collevecchio";"1"
"Collins";"1"
"Cömert";"1"
"Condé";"1"
"Consbruch";"1"
"Conté";"1"
"Conteh";"2"
"Coordes";"1"
"Copado";"1"
"Cornils";"1"
"Corsten";"1"
"Coskun";"2"
"Costly";"1"
"Coulibaly";"1"
"Covic";"2"
"Cre?a";"1"
"Crimaldi";"1"
"Cueto";"1"
"Cuk";"1"
"Culbreath";"1"
"Curda";"1"
"Cvjetinovic";"1"
"Cymer";"1"
"Czichos";"1"
"Czyborra";"1"
"D'Elia";"1"
"D'Hone";"1"
"da Costa";"1"
"da Graca Marques";"1"
"da Silva Kiala";"1"
"da Silva Moreira";"1"
"Dabanli";"1"
"Dabo";"1"
"Dabrowski";"1"
"Dacaj";"1"
"Dadasov";"2"
"Daedlow";"1"
"Daferner";"1"
"Daffner";"1"
"Dagdeviren";"1"
"Dahaba";"1"
"Dahlke";"3"
"Dahmen";"1"
"Dähn";"1"
"Dähne";"1"
"Dahoud";"1"
"Dajaku";"1"
"Dal";"2"
"Damar";"1"
"Damaschek";"1"
"Damer";"1"
"Dammeier";"1"
"Dams";"1"
"Danhof";"1"
"Danilo Soares";"1"
"Danquah";"1"
"Dárdai";"2"
"Darvich";"1"
"Darwich";"1"
"Dasbach";"1"
"Daschner";"1"
"Daube";"1"
"Daubermann";"1"
"David";"1"
"Davies";"1"
"de Bruyn";"1"
"De Meester";"1"
"Debrah";"1"
"Decker";"2"
"Dedovic";"1"
"Degener";"1"
"Deger";"1"
"Degraf";"1"
"Dehl";"1"
"Dehler";"1"
"Dehm";"1"
"Deichmann";"2"
"del Vecchio";"1"
"Deliboyraz";"1"
"Dell'Erba";"1"
"Dellinger";"1"
"Dem";"1"
"Demaj";"2"
"Demirbay";"1"
"Demirköprü";"2"
"Demirovic";"2"
"Demme";"1"
"Demming";"1"
"Deniz";"1"
"Denk";"2"
"Derstroff";"1"
"Derviševic";"1"
"Desch";"1"
"Desrosiers";"1"
"Determann";"1"
"Deters";"1"
"Deuble";"1"
"di Benedetto";"2"
"Di Michele Sánchez";"1"
"Dickes";"1"
"Dicklhuber";"1"
"Didzilatis";"1"
"Dieckmann";"1"
"Diehl";"1"
"Diercks";"1"
"Dierßen";"1"
"Dietrich";"3"
"Dietz";"3"
"Dietze";"1"
"Dilerim";"1"
"Dills";"1"
"Dimmer";"1"
"Dinkçi";"1"
"Dippert";"1"
"Dirkner";"1"
"Dittgen";"1"
"Dittmann";"1"
"Dittrich";"2"
"Dobrenic";"1"
"Dogan";"2"
"Doktorczyk";"1"
"Dombaxi";"1"
"Dombrowa";"1"
"Dombrowka";"1"
"Dominke";"1"
"Domnic";"1"
"Domröse";"1"
"Donkor";"2"
"Dörfler";"1"
"Döringer";"1"
"Dorn";"1"
"Dornebusch";"1"
"Dorow";"1"
"Dörr";"1"
"Dorsch";"1"
"dos Santos";"1"
"Doski";"1"
"Dotzauer";"1"
"Doumbia";"1"
"Downs";"1"
"Draband";"1"
"Dräger";"1"
"Dragon";"1"
"Drammeh";"1"
"Draxler";"1"
"Dreher";"1"
"Dreo";"1"
"Dressel";"1"
"Drewes";"1"
"Drexler";"1"
"Drinkuth";"1"
"Drljaca";"1"
"Duah";"2"
"Ducksch";"1"
"Duda";"1"
"Dudu";"1"
"Dudziak";"1"
"Dügdü";"1"
"Duggan";"1"
"Dühring";"1"
"Düker";"1"
"Dulic";"1"
"Dulleck";"1"
"Duman";"1"
"Dumrath";"1"
"Dünnwald-Turan";"1"
"Dürholtz";"1"
"Ðuric";"1"
